row.id,Scoring,Start,Start_Frame,Stop,Stop_Frame,duration,Subject,Behaviour,Value,trial
672,goggle_MaP_Cully_2021-12-02 12-07-36,1231.766667,73906,,,,Cully,First target choice,First choice transparent,1
673,goggle_MaP_Cully_2021-12-02 12-07-36,1234.766667,74086,,,,Cully,Inspection behind screen,Inspection behind opaque,1
674,goggle_MaP_Cully_2021-12-02 12-07-36,1326.9,79614,1370.333333,82220,43.43333333,Cully,Trial ,2,2
675,goggle_MaP_Cully_2021-12-02 12-07-36,1340.683333,80441,,,,Cully,First look,First look transparent,2
676,goggle_MaP_Cully_2021-12-02 12-07-36,1340.683333,80441,1340.983333,80459,0.3,Cully,Looking target,Duration looking transparent,2
677,goggle_MaP_Cully_2021-12-02 12-07-36,1341.583333,80495,,,,Cully,First target choice,First choice transparent,2
678,goggle_MaP_Cully_2021-12-02 12-07-36,1346.616667,80797,,,,Cully,Inspection behind screen,Inspection behind opaque,2
679,goggle_MaP_Cully_2021-12-02 12-07-36,1428.316667,85699,1472.183333,88331,43.86666667,Cully,Trial ,3,3
680,goggle_MaP_Cully_2021-12-02 12-07-36,1442.866667,86572,,,,Cully,First look,First look transparent,3
681,goggle_MaP_Cully_2021-12-02 12-07-36,1442.866667,86572,1443.15,86589,0.283333333,Cully,Looking target,Duration looking transparent,3
682,goggle_MaP_Cully_2021-12-02 12-07-36,1443.933333,86636,,,,Cully,First target choice,First choice transparent,3
683,goggle_MaP_Cully_2021-12-02 12-07-36,1450.933333,87056,,,,Cully,Inspection behind screen,Inspection behind transparent,3
684,goggle_MaP_Cully_2021-12-02 12-07-36,1521.45,91287,1565.183333,93911,43.73333333,Cully,Trial ,4,4
685,goggle_MaP_Cully_2021-12-02 12-07-36,1535.516667,92131,,,,Cully,First look,First look transparent,4
686,goggle_MaP_Cully_2021-12-02 12-07-36,1535.516667,92131,1535.766667,92146,0.25,Cully,Looking target,Duration looking transparent,4
687,goggle_MaP_Cully_2021-12-02 12-07-36,1536.683333,92201,,,,Cully,First target choice,First choice transparent,4
688,goggle_MaP_Cully_2021-12-02 12-07-36,1542.283333,92537,,,,Cully,Inspection behind screen,Inspection behind transparent,4
689,goggle_MaP_Minos_2021-12-02 10-39-03,1093.633333,65618,1146.833333,68810,53.2,Minos,Manipulation check ,Manipulation check transparent,
690,goggle_MaP_Minos_2021-12-02 10-39-03,1267.5,76050,1312.083333,78725,44.58333333,Minos,Trial ,1,1
691,goggle_MaP_Minos_2021-12-02 10-39-03,1268.183333,76091,,,,Minos,First look,First look opaque,1
692,goggle_MaP_Minos_2021-12-02 10-39-03,1268.183333,76091,1269.85,76191,1.666666667,Minos,Looking target,Duration looking opaque,1
693,goggle_MaP_Minos_2021-12-02 10-39-03,1277.033333,76622,1280.4,76824,3.366666667,Minos,Looking target,Duration looking transparent,1
694,goggle_MaP_Minos_2021-12-02 10-39-03,1281.183333,76871,1282.183333,76931,1,Minos,Looking target,Duration looking transparent,1
695,goggle_MaP_Minos_2021-12-02 10-39-03,1283.566667,77014,,,,Minos,First target choice,First choice transparent,1
696,goggle_MaP_Minos_2021-12-02 10-39-03,1302.016667,78121,,,,Minos,Inspection behind screen,Inspection behind opaque,1
697,goggle_MaP_Minos_2021-12-02 10-39-03,1379.466667,82768,1424.3,85458,44.83333333,Minos,Trial ,2,2
698,goggle_MaP_Minos_2021-12-02 10-39-03,1383.966667,83038,,,,Minos,First look,First look transparent,2
699,goggle_MaP_Minos_2021-12-02 10-39-03,1383.966667,83038,1391.416667,83485,7.45,Minos,Looking target,Duration looking transparent,2
700,goggle_MaP_Minos_2021-12-02 10-39-03,1392.1,83526,1393.1,83586,1,Minos,Looking target,Duration looking transparent,2
701,goggle_MaP_Minos_2021-12-02 10-39-03,1395.883333,83753,,,,Minos,Inspection behind screen,Inspection behind transparent,2
702,goggle_MaP_Minos_2021-12-02 10-39-03,1398.866667,83932,,,,Minos,First target choice,First choice transparent,2
703,goggle_MaP_Minos_2021-12-02 10-39-03,1507.55,90453,1550.916667,93055,43.36666667,Minos,Trial ,3,3
704,goggle_MaP_Minos_2021-12-02 10-39-03,1518.166667,91090,,,,Minos,First look,First look transparent,3
705,goggle_MaP_Minos_2021-12-02 10-39-03,1518.166667,91090,1521.516667,91291,3.35,Minos,Looking target,Duration looking transparent,3
706,goggle_MaP_Minos_2021-12-02 10-39-03,1524.3,91458,,,,Minos,First target choice,First choice transparent,3
707,goggle_MaP_Minos_2021-12-02 10-39-03,1644.9,98694,1688.833333,101330,43.93333333,Minos,Trial ,4,4
708,goggle_MaP_Minos_2021-12-02 10-39-03,1651.616667,99097,,,,Minos,First look,First look opaque,4
709,goggle_MaP_Minos_2021-12-02 10-39-03,1651.616667,99097,1656.833333,99410,5.216666667,Minos,Looking target,Duration looking opaque,4
710,goggle_MaP_Minos_2021-12-02 10-39-03,1657.85,99471,1658.166667,99490,0.316666667,Minos,Looking target,Duration looking opaque,4
711,goggle_MaP_Minos_2021-12-02 10-39-03,1660.566667,99634,,,,Minos,First target choice,First choice opaque,4
712,goggle_MaP_Minos_2021-12-02 10-39-03,1663.9,99834,,,,Minos,Inspection behind screen,Inspection behind transparent,4
713,goggle_MaP_Yuna_2021-11-29 14-18-11,541.55,32493,542.4333333,32546,0.883333333,Yuna,Manipulation check ,Manipulation check transparent,
714,goggle_MaP_Yuna_2021-11-29 14-18-11,550.0833333,33005,610.2,36612,60.11666667,Yuna,Manipulation check ,Manipulation check transparent,
715,goggle_MaP_Yuna_2021-11-29 14-18-11,716.4333333,42986,760.65,45639,44.21666667,Yuna,Trial ,1,1
716,goggle_MaP_Yuna_2021-11-29 14-18-11,724.2833333,43457,,,,Yuna,First look,First look opaque,1
717,goggle_MaP_Yuna_2021-11-29 14-18-11,724.2833333,43457,727.7666667,43666,3.483333333,Yuna,Looking target,Duration looking opaque,1
718,goggle_MaP_Yuna_2021-11-29 14-18-11,729.5166667,43771,729.6,43776,0.083333333,Yuna,Looking target,Duration looking transparent,1
719,goggle_MaP_Yuna_2021-11-29 14-18-11,733.4833333,44009,,,,Yuna,Inspection behind screen,Inspection behind opaque,1
720,goggle_MaP_Yuna_2021-11-29 14-18-11,734.9666667,44098,,,,Yuna,First target choice,First choice opaque,1
721,goggle_MaP_Yuna_2021-11-29 14-18-11,824.25,49455,868.7333333,52124,44.48333333,Yuna,Trial ,2,2
722,goggle_MaP_Yuna_2021-11-29 14-18-11,834.1666667,50050,,,,Yuna,First look,First look opaque,2
723,goggle_MaP_Yuna_2021-11-29 14-18-11,834.1666667,50050,837.2666667,50236,3.1,Yuna,Looking target,Duration looking opaque,2
724,goggle_MaP_Yuna_2021-11-29 14-18-11,841.6333333,50498,,,,Yuna,Inspection behind screen,Inspection behind opaque,2
725,goggle_MaP_Yuna_2021-11-29 14-18-11,843.6833333,50621,,,,Yuna,First target choice,First choice opaque,2
731,goggle_MaP_Yuna_2021-11-29 14-18-11,1045.633333,62738,1089.95,65397,44.31666667,Yuna,Trial ,4,4
732,goggle_MaP_Yuna_2021-11-29 14-18-11,1047.516667,62851,,,,Yuna,First look,First look opaque,4
733,goggle_MaP_Yuna_2021-11-29 14-18-11,1047.516667,62851,1051.883333,63113,4.366666667,Yuna,Looking target,Duration looking opaque,4
734,goggle_MaP_Yuna_2021-11-29 14-18-11,1061.85,63711,,,,Yuna,First target choice,First choice transparent,4
735,goggle_MaP_Yuna_2021-11-29 14-18-11,1077.3,64638,,,,Yuna,Inspection behind screen,Inspection behind transparent,4
736,goggle_MaP_Yuna_2021-11-29 14-18-11,1173.433333,70406,1217.666667,73060,44.23333333,Yuna,Trial ,3,3
737,goggle_MaP_Yuna_2021-11-29 14-18-11,1190.383333,71423,,,,Yuna,First target choice,First choice transparent,3
738,goggle_MaP_Yuna_2021-11-29 14-18-11,1217.416667,73045,,,,Yuna,Inspection behind screen,Inspection behind transparent,3
739,goggle_MaP_Eowyn_2021-11-29 12-18-22,1068.95,64137,1124.166667,67450,55.21666667,Eowyn,Manipulation check ,Manipulation check transparent,
740,goggle_MaP_Eowyn_2021-11-29 12-18-22,1238.666667,74320,1283.3,76998,44.63333333,Eowyn,Trial ,1,1
741,goggle_MaP_Eowyn_2021-11-29 12-18-22,1239.583333,74375,,,,Eowyn,First look,First look transparent,1
742,goggle_MaP_Eowyn_2021-11-29 12-18-22,1239.583333,74375,1240.85,74451,1.266666667,Eowyn,Looking target,Duration looking transparent,1
743,goggle_MaP_Eowyn_2021-11-29 12-18-22,1241.433333,74486,1242.866667,74572,1.433333333,Eowyn,Looking target,Duration looking opaque,1
744,goggle_MaP_Eowyn_2021-11-29 12-18-22,1244.233333,74654,1245.116667,74707,0.883333333,Eowyn,Looking target,Duration looking opaque,1
745,goggle_MaP_Eowyn_2021-11-29 12-18-22,1245.35,74721,1246.783333,74807,1.433333333,Eowyn,Looking target,Duration looking transparent,1
746,goggle_MaP_Eowyn_2021-11-29 12-18-22,1247.5,74850,1250.966667,75058,3.466666667,Eowyn,Looking target,Duration looking opaque,1
747,goggle_MaP_Eowyn_2021-11-29 12-18-22,1251.966667,75118,1252.866667,75172,0.9,Eowyn,Looking target,Duration looking transparent,1
748,goggle_MaP_Eowyn_2021-11-29 12-18-22,1253.666667,75220,,,,Eowyn,First target choice,First choice transparent,1
749,goggle_MaP_Eowyn_2021-11-29 12-18-22,1265.616667,75937,,,,Eowyn,Inspection behind screen,Inspection behind opaque,1
750,goggle_MaP_Eowyn_2021-11-29 12-18-22,1345.883333,80753,1389.833333,83390,43.95,Eowyn,Trial ,2,2
751,goggle_MaP_Eowyn_2021-11-29 12-18-22,1345.95,80757,,,,Eowyn,First look,First look transparent,2
752,goggle_MaP_Eowyn_2021-11-29 12-18-22,1345.95,80757,1346.683333,80801,0.733333333,Eowyn,Looking target,Duration looking transparent,2
753,goggle_MaP_Eowyn_2021-11-29 12-18-22,1346.933333,80816,1347.383333,80843,0.45,Eowyn,Looking target,Duration looking opaque,2
754,goggle_MaP_Eowyn_2021-11-29 12-18-22,1348.033333,80882,1348.933333,80936,0.9,Eowyn,Looking target,Duration looking transparent,2
755,goggle_MaP_Eowyn_2021-11-29 12-18-22,1350.216667,81013,1352.05,81123,1.833333333,Eowyn,Looking target,Duration looking transparent,2
756,goggle_MaP_Eowyn_2021-11-29 12-18-22,1352.333333,81140,1354,81240,1.666666667,Eowyn,Looking target,Duration looking opaque,2
757,goggle_MaP_Eowyn_2021-11-29 12-18-22,1354.6,81276,1355.15,81309,0.55,Eowyn,Looking target,Duration looking transparent,2
758,goggle_MaP_Eowyn_2021-11-29 12-18-22,1355.65,81339,1358.333333,81500,2.683333333,Eowyn,Looking target,Duration looking transparent,2
759,goggle_MaP_Eowyn_2021-11-29 12-18-22,1358.5,81510,1358.75,81525,0.25,Eowyn,Looking target,Duration looking opaque,2
760,goggle_MaP_Eowyn_2021-11-29 12-18-22,1360.05,81603,1360.3,81618,0.25,Eowyn,Looking target,Duration looking transparent,2
761,goggle_MaP_Eowyn_2021-11-29 12-18-22,1361.016667,81661,,,,Eowyn,First target choice,First choice transparent,2
762,goggle_MaP_Eowyn_2021-11-29 12-18-22,1380.366667,82822,,,,Eowyn,Inspection behind screen,Inspection behind transparent,2
763,goggle_MaP_Eowyn_2021-11-29 12-18-22,1445.916667,86755,1489.7,89382,43.78333333,Eowyn,Trial ,3,3
764,goggle_MaP_Eowyn_2021-11-29 12-18-22,1446.4,86784,,,,Eowyn,First look,First look transparent,3
765,goggle_MaP_Eowyn_2021-11-29 12-18-22,1446.4,86784,1447.95,86877,1.55,Eowyn,Looking target,Duration looking transparent,3
766,goggle_MaP_Eowyn_2021-11-29 12-18-22,1448.233333,86894,1448.883333,86933,0.65,Eowyn,Looking target,Duration looking opaque,3
767,goggle_MaP_Eowyn_2021-11-29 12-18-22,1449.5,86970,1452.25,87135,2.75,Eowyn,Looking target,Duration looking transparent,3
768,goggle_MaP_Eowyn_2021-11-29 12-18-22,1459.383333,87563,1460.166667,87610,0.783333333,Eowyn,Looking target,Duration looking transparent,3
769,goggle_MaP_Eowyn_2021-11-29 12-18-22,1460.9,87654,,,,Eowyn,First target choice,First choice transparent,3
770,goggle_MaP_Eowyn_2021-11-29 12-18-22,1478.75,88725,,,,Eowyn,Inspection behind screen,Inspection behind transparent,3
771,goggle_MaP_Eowyn_2021-11-29 12-18-22,1537.083333,92225,1580.866667,94852,43.78333333,Eowyn,Trial ,4,4
772,goggle_MaP_Eowyn_2021-11-29 12-18-22,1537.583333,92255,,,,Eowyn,First look,First look transparent,4
773,goggle_MaP_Eowyn_2021-11-29 12-18-22,1537.583333,92255,1538.983333,92339,1.4,Eowyn,Looking target,Duration looking transparent,4
774,goggle_MaP_Eowyn_2021-11-29 12-18-22,1540.483333,92429,1541.033333,92462,0.55,Eowyn,Looking target,Duration looking transparent,4
775,goggle_MaP_Eowyn_2021-11-29 12-18-22,1541.7,92502,1542.25,92535,0.55,Eowyn,Looking target,Duration looking transparent,4
776,goggle_MaP_Eowyn_2021-11-29 12-18-22,1542.55,92553,1543.15,92589,0.6,Eowyn,Looking target,Duration looking opaque,4
777,goggle_MaP_Eowyn_2021-11-29 12-18-22,1546,92760,1547.95,92877,1.95,Eowyn,Looking target,Duration looking transparent,4
778,goggle_MaP_Eowyn_2021-11-29 12-18-22,1551.183333,93071,1551.416667,93085,0.233333333,Eowyn,Looking target,Duration looking transparent,4
779,goggle_MaP_Eowyn_2021-11-29 12-18-22,1552.283333,93137,,,,Eowyn,First target choice,First choice transparent,4
780,goggle_MaP_Flamme_2021-11-25 14-36-28,528.1,31686,530.3333333,31820,2.233333333,Flamme,Manipulation check ,Manipulation check transparent,
781,goggle_MaP_Flamme_2021-11-25 14-36-28,532.2333333,31934,533.5166667,32011,1.283333333,Flamme,Manipulation check ,Manipulation check opaque,
782,goggle_MaP_Flamme_2021-11-25 14-36-28,535.1666667,32110,535.55,32133,0.383333333,Flamme,Manipulation check ,Manipulation check opaque,
783,goggle_MaP_Flamme_2021-11-25 14-36-28,540.5333333,32432,542.3,32538,1.766666667,Flamme,Manipulation check ,Manipulation check transparent,
784,goggle_MaP_Flamme_2021-11-25 14-36-28,544.2166667,32653,546.05,32763,1.833333333,Flamme,Manipulation check ,Manipulation check opaque,
785,goggle_MaP_Flamme_2021-11-25 14-36-28,555.45,33327,559.4,33564,3.95,Flamme,Manipulation check ,Manipulation check transparent,
786,goggle_MaP_Flamme_2021-11-25 14-36-28,560.9,33654,562.3833333,33743,1.483333333,Flamme,Manipulation check ,Manipulation check opaque,
787,goggle_MaP_Flamme_2021-11-25 14-36-28,580.9,34854,584.25,35055,3.35,Flamme,Manipulation check ,Manipulation check transparent,
788,goggle_MaP_Flamme_2021-11-25 14-36-28,644.3833333,38663,687.6166667,41257,43.23333333,Flamme,Trial ,1,1
789,goggle_MaP_Flamme_2021-11-25 14-36-28,645.3833333,38723,,,,Flamme,First look,First look opaque,1
790,goggle_MaP_Flamme_2021-11-25 14-36-28,645.3833333,38723,648.2166667,38893,2.833333333,Flamme,Looking target,Duration looking opaque,1
791,goggle_MaP_Flamme_2021-11-25 14-36-28,653.2666667,39196,656.3666667,39382,3.1,Flamme,Looking target,Duration looking opaque,1
792,goggle_MaP_Flamme_2021-11-25 14-36-28,657.9,39474,658.2333333,39494,0.333333333,Flamme,Looking target,Duration looking transparent,1
793,goggle_MaP_Flamme_2021-11-25 14-36-28,659.1166667,39547,,,,Flamme,First target choice,First choice transparent,1
794,goggle_MaP_Flamme_2021-11-25 14-36-28,662.4666667,39748,,,,Flamme,Inspection behind screen,Inspection behind opaque,1
795,goggle_MaP_Flamme_2021-11-25 14-36-28,760.7333333,45644,804.55,48273,43.81666667,Flamme,Trial ,2,2
796,goggle_MaP_Flamme_2021-11-25 14-36-28,761.0333333,45662,,,,Flamme,First look,First look transparent,2
797,goggle_MaP_Flamme_2021-11-25 14-36-28,761.0333333,45662,764.6833333,45881,3.65,Flamme,Looking target,Duration looking transparent,2
798,goggle_MaP_Flamme_2021-11-25 14-36-28,768.0666667,46084,771.7833333,46307,3.716666667,Flamme,Looking target,Duration looking opaque,2
799,goggle_MaP_Flamme_2021-11-25 14-36-28,773.2833333,46397,775.5333333,46532,2.25,Flamme,Looking target,Duration looking transparent,2
800,goggle_MaP_Flamme_2021-11-25 14-36-28,776.1,46566,,,,Flamme,First target choice,First choice transparent,2
801,goggle_MaP_Flamme_2021-11-25 14-36-28,789.1166667,47347,,,,Flamme,Inspection behind screen,Inspection behind transparent,2
802,goggle_MaP_Flamme_2021-11-25 14-36-28,862.1833333,51731,905.4166667,54325,43.23333333,Flamme,Trial ,3,3
803,goggle_MaP_Flamme_2021-11-25 14-36-28,863.25,51795,,,,Flamme,First look,First look opaque,3
804,goggle_MaP_Flamme_2021-11-25 14-36-28,863.25,51795,864.2333333,51854,0.983333333,Flamme,Looking target,Duration looking opaque,3
805,goggle_MaP_Flamme_2021-11-25 14-36-28,865.2666667,51916,866.1666667,51970,0.9,Flamme,Looking target,Duration looking transparent,3
806,goggle_MaP_Flamme_2021-11-25 14-36-28,870.7833333,52247,872.3333333,52340,1.55,Flamme,Looking target,Duration looking opaque,3
807,goggle_MaP_Flamme_2021-11-25 14-36-28,875.7166667,52543,876.2833333,52577,0.566666667,Flamme,Looking target,Duration looking transparent,3
808,goggle_MaP_Flamme_2021-11-25 14-36-28,877.1666667,52630,,,,Flamme,First target choice,First choice transparent,3
809,goggle_MaP_Flamme_2021-11-25 14-36-28,890.6833333,53441,,,,Flamme,Inspection behind screen,Inspection behind transparent,3
810,goggle_MaP_Flamme_2021-11-25 14-36-28,962.5333333,57752,1007.633333,60458,45.1,Flamme,Trial ,4,4
811,goggle_MaP_Flamme_2021-11-25 14-36-28,965.35,57921,,,,Flamme,First look,First look opaque,4
812,goggle_MaP_Flamme_2021-11-25 14-36-28,965.35,57921,969.1333333,58148,3.783333333,Flamme,Looking target,Duration looking opaque,4
813,goggle_MaP_Flamme_2021-11-25 14-36-28,974.4166667,58465,975.8333333,58550,1.416666667,Flamme,Looking target,Duration looking opaque,4
814,goggle_MaP_Flamme_2021-11-25 14-36-28,976.8,58608,977.1333333,58628,0.333333333,Flamme,Looking target,Duration looking opaque,4
815,goggle_MaP_Flamme_2021-11-25 14-36-28,978.1833333,58691,,,,Flamme,First target choice,First choice opaque,4
816,goggle_MaP_Flamme_2021-11-25 14-36-28,981.5,58890,,,,Flamme,Inspection behind screen,Inspection behind transparent,4
817,goggle_MaP_Keres_2021-11-30 15-02-48,441.8666667,26512,453.5833333,27215,11.71666667,Keres,Manipulation check ,Manipulation check transparent,
818,goggle_MaP_Keres_2021-11-30 15-02-48,622.5666667,37354,666.6666667,40000,44.1,Keres,Trial ,1,1
819,goggle_MaP_Keres_2021-11-30 15-02-48,637.2,38232,,,,Keres,First look,First look transparent,1
820,goggle_MaP_Keres_2021-11-30 15-02-48,637.2,38232,637.7666667,38266,0.566666667,Keres,Looking target,Duration looking transparent,1
821,goggle_MaP_Keres_2021-11-30 15-02-48,638.9666667,38338,,,,Keres,First target choice,First choice transparent,1
822,goggle_MaP_Keres_2021-11-30 15-02-48,656.4166667,39385,,,,Keres,Inspection behind screen,Inspection behind transparent,1
823,goggle_MaP_Keres_2021-11-30 15-02-48,717.3166667,43039,761.1333333,45668,43.81666667,Keres,Trial ,2,2
824,goggle_MaP_Keres_2021-11-30 15-02-48,731.2666667,43876,,,,Keres,First look,First look transparent,2
825,goggle_MaP_Keres_2021-11-30 15-02-48,731.2666667,43876,731.7166667,43903,0.45,Keres,Looking target,Duration looking transparent,2
826,goggle_MaP_Keres_2021-11-30 15-02-48,732.8666667,43972,,,,Keres,First target choice,First choice transparent,2
827,goggle_MaP_Keres_2021-11-30 15-02-48,742.05,44523,,,,Keres,Inspection behind screen,Inspection behind opaque,2
828,goggle_MaP_Keres_2021-11-30 15-02-48,803.95,48237,847.45,50847,43.5,Keres,Trial ,3,3
829,goggle_MaP_Keres_2021-11-30 15-02-48,817.8833333,49073,,,,Keres,First look,First look transparent,3
830,goggle_MaP_Keres_2021-11-30 15-02-48,817.8833333,49073,818.35,49101,0.466666667,Keres,Looking target,Duration looking transparent,3
831,goggle_MaP_Keres_2021-11-30 15-02-48,819.25,49155,,,,Keres,First target choice,First choice transparent,3
832,goggle_MaP_Keres_2021-11-30 15-02-48,893.0166667,53581,936.9666667,56218,43.95,Keres,Trial ,4,4
833,goggle_MaP_Keres_2021-11-30 15-02-48,906.8833333,54413,,,,Keres,First look,First look transparent,4
834,goggle_MaP_Keres_2021-11-30 15-02-48,906.8833333,54413,907.3166667,54439,0.433333333,Keres,Looking target,Duration looking transparent,4
835,goggle_MaP_Keres_2021-11-30 15-02-48,907.8833333,54473,,,,Keres,First target choice,First choice transparent,4
836,goggle_MaP_Flecki_2021-12-02 11-34-56,547.05,32823,551.8833333,33113,4.833333333,Flecki,Manipulation check ,Manipulation check transparent,
837,goggle_MaP_Flecki_2021-12-02 11-34-56,564.15,33849,564.8833333,33893,0.733333333,Flecki,Manipulation check ,Manipulation check opaque,
838,goggle_MaP_Flecki_2021-12-02 11-34-56,579.0833333,34745,586.9,35214,7.816666667,Flecki,Manipulation check ,Manipulation check transparent,
839,goggle_MaP_Flecki_2021-12-02 11-34-56,778.3,46698,823.35,49401,45.05,Flecki,Trial ,1,1
840,goggle_MaP_Flecki_2021-12-02 11-34-56,778.85,46731,,,,Flecki,First look,First look opaque,1
841,goggle_MaP_Flecki_2021-12-02 11-34-56,778.85,46731,779.9666667,46798,1.116666667,Flecki,Looking target,Duration looking opaque,1
842,goggle_MaP_Flecki_2021-12-02 11-34-56,781.55,46893,784.2666667,47056,2.716666667,Flecki,Looking target,Duration looking transparent,1
843,goggle_MaP_Flecki_2021-12-02 11-34-56,789.5333333,47372,791.3666667,47482,1.833333333,Flecki,Looking target,Duration looking opaque,1
844,goggle_MaP_Flecki_2021-12-02 11-34-56,791.7166667,47503,793.1333333,47588,1.416666667,Flecki,Looking target,Duration looking transparent,1
845,goggle_MaP_Flecki_2021-12-02 11-34-56,794.5833333,47675,,,,Flecki,First target choice,First choice transparent,1
846,goggle_MaP_Flecki_2021-12-02 11-34-56,806.8,48408,,,,Flecki,Inspection behind screen,Inspection behind opaque,1
847,goggle_MaP_Flecki_2021-12-02 11-34-56,885.2333333,53114,928.8166667,55729,43.58333333,Flecki,Trial ,2,2
848,goggle_MaP_Flecki_2021-12-02 11-34-56,889.45,53367,,,,Flecki,First look,First look opaque,2
849,goggle_MaP_Flecki_2021-12-02 11-34-56,889.45,53367,891.7,53502,2.25,Flecki,Looking target,Duration looking opaque,2
850,goggle_MaP_Flecki_2021-12-02 11-34-56,901.5833333,54095,,,,Flecki,Inspection behind screen,Inspection behind transparent,2
851,goggle_MaP_Flecki_2021-12-02 11-34-56,906.5833333,54395,,,,Flecki,First target choice,First choice transparent,2
852,goggle_MaP_Flecki_2021-12-02 11-34-56,1007.65,60459,1053.083333,63185,45.43333333,Flecki,Trial ,3,3
853,goggle_MaP_Flecki_2021-12-02 11-34-56,1012.816667,60769,,,,Flecki,First look,First look transparent,3
854,goggle_MaP_Flecki_2021-12-02 11-34-56,1012.816667,60769,1022.433333,61346,9.616666667,Flecki,Looking target,Duration looking transparent,3
855,goggle_MaP_Flecki_2021-12-02 11-34-56,1025.533333,61532,,,,Flecki,First target choice,First choice opaque,3
856,goggle_MaP_Flecki_2021-12-02 11-34-56,1112.566667,66754,1157.716667,69463,45.15,Flecki,Trial ,4,4
857,goggle_MaP_Flecki_2021-12-02 11-34-56,1116.716667,67003,,,,Flecki,First look,First look opaque,4
858,goggle_MaP_Flecki_2021-12-02 11-34-56,1116.716667,67003,1121.516667,67291,4.8,Flecki,Looking target,Duration looking opaque,4
859,goggle_MaP_Flecki_2021-12-02 11-34-56,1122.166667,67330,1124.333333,67460,2.166666667,Flecki,Looking target,Duration looking transparent,4
860,goggle_MaP_Flecki_2021-12-02 11-34-56,1129.666667,67780,,,,Flecki,First target choice,First choice opaque,4
861,goggle_MaP_Flecki_2021-12-02 11-34-56,1137.95,68277,,,,Flecki,Inspection behind screen,Inspection behind transparent,4
862,goggle_MaP_Jessy9_2021-12-02 11-10-37,666.5666667,39994,668.5833333,40115,2.016666667,Jessy9,Manipulation check ,Manipulation check opaque,
863,goggle_MaP_Jessy9_2021-12-02 11-10-37,674.75,40485,683.1333333,40988,8.383333333,Jessy9,Manipulation check ,Manipulation check transparent,
864,goggle_MaP_Jessy9_2021-12-02 11-10-37,685.6666667,41140,690.6666667,41440,5,Jessy9,Manipulation check ,Manipulation check transparent,
865,goggle_MaP_Jessy9_2021-12-02 11-10-37,821.6333333,49298,875.7166667,52543,54.08333333,Jessy9,Trial ,1,1
866,goggle_MaP_Jessy9_2021-12-02 11-10-37,824.3833333,49463,,,,Jessy9,First look,First look opaque,1
867,goggle_MaP_Jessy9_2021-12-02 11-10-37,824.3833333,49463,827.3,49638,2.916666667,Jessy9,Looking target,Duration looking opaque,1
868,goggle_MaP_Jessy9_2021-12-02 11-10-37,834.3,50058,837.6333333,50258,3.333333333,Jessy9,Looking target,Duration looking opaque,1
869,goggle_MaP_Jessy9_2021-12-02 11-10-37,838.6666667,50320,842.5666667,50554,3.9,Jessy9,Looking target,Duration looking transparent,1
870,goggle_MaP_Jessy9_2021-12-02 11-10-37,843.9833333,50639,844.1833333,50651,0.2,Jessy9,Looking target,Duration looking opaque,1
871,goggle_MaP_Jessy9_2021-12-02 11-10-37,845.9166667,50755,,,,Jessy9,First target choice,First choice opaque,1
872,goggle_MaP_Jessy9_2021-12-02 11-10-37,851.65,51099,,,,Jessy9,Inspection behind screen,Inspection behind transparent,1
873,goggle_MaP_Jessy9_2021-12-02 11-10-37,980.1666667,58810,1030.716667,61843,50.55,Jessy9,Trial ,2,2
874,goggle_MaP_Jessy9_2021-12-02 11-10-37,986.7,59202,,,,Jessy9,First look,First look transparent,2
875,goggle_MaP_Jessy9_2021-12-02 11-10-37,986.7,59202,993.6666667,59620,6.966666667,Jessy9,Looking target,Duration looking transparent,2
876,goggle_MaP_Jessy9_2021-12-02 11-10-37,994.4833333,59669,994.9,59694,0.416666667,Jessy9,Looking target,Duration looking opaque,2
877,goggle_MaP_Jessy9_2021-12-02 11-10-37,997.2333333,59834,,,,Jessy9,First target choice,First choice opaque,2
878,goggle_MaP_Jessy9_2021-12-02 11-10-37,1122.633333,67358,1167.35,70041,44.71666667,Jessy9,Trial ,3,3
879,goggle_MaP_Jessy9_2021-12-02 11-10-37,1134.6,68076,,,,Jessy9,First look,First look opaque,3
880,goggle_MaP_Jessy9_2021-12-02 11-10-37,1134.6,68076,1134.816667,68089,0.216666667,Jessy9,Looking target,Duration looking opaque,3
881,goggle_MaP_Jessy9_2021-12-02 11-10-37,1135.083333,68105,1135.4,68124,0.316666667,Jessy9,Looking target,Duration looking transparent,3
882,goggle_MaP_Jessy9_2021-12-02 11-10-37,1137.833333,68270,,,,Jessy9,First target choice,First choice transparent,3
883,goggle_MaP_Jessy9_2021-12-02 11-10-37,1142.733333,68564,,,,Jessy9,Inspection behind screen,Inspection behind transparent,3
884,goggle_MaP_Jessy9_2021-12-02 11-10-37,1224.483333,73469,1270.416667,76225,45.93333333,Jessy9,Trial ,4,4
885,goggle_MaP_Jessy9_2021-12-02 11-10-37,1238.316667,74299,,,,Jessy9,First look,First look transparent,4
886,goggle_MaP_Jessy9_2021-12-02 11-10-37,1238.316667,74299,1238.55,74313,0.233333333,Jessy9,Looking target,Duration looking transparent,4
887,goggle_MaP_Jessy9_2021-12-02 11-10-37,1241.366667,74482,,,,Jessy9,First target choice,First choice transparent,4
888,goggle_MaP_Jessy9_2021-12-02 11-10-37,1257.983333,75479,,,,Jessy9,Inspection behind screen,Inspection behind transparent,4
